dim,total,iter,pi_est,count
12,10000,52,2.89592342,2
12,10000,53,2.89592342,2
12,10000,54,2.57997446,1
12,10000,55,2.57997446,1
12,10000,56,2.89592342,2
12,10000,57,3.09838668,3
12,10000,58,3.25056414,4
12,10000,59,2.89592342,2
12,10000,60,3.09838668,3
12,10000,61,3.09838668,3
12,10000,62,3.56833057,7
12,10000,63,2.57997446,1
12,10000,64,3.09838668,3
12,10000,65,3.09838668,3
12,10000,66,3.64863488,8
12,10000,67,3.09838668,3
12,10000,68,2.89592342,2
12,10000,69,2.89592342,2
12,10000,70,3.09838668,3
12,10000,71,3.25056414,4
12,10000,72,3.09838668,3
12,10000,73,3.56833057,7
12,10000,74,3.25056414,4
12,10000,75,3.09838668,3
12,10000,76,2.57997446,1
12,10000,77,3.25056414,4
12,10000,78,2.89592342,2
12,10000,79,3.25056414,4
12,10000,80,3.09838668,3
12,10000,81,2.89592342,2
12,10000,82,2.89592342,2
12,10000,83,3.47782146,6
12,10000,84,3.09838668,3
12,10000,85,3.72096706,9
12,10000,86,0.00000000,0
12,10000,87,3.56833057,7
12,10000,88,3.25056414,4
12,10000,89,3.47782146,6
12,10000,90,2.89592342,2
12,10000,91,3.09838668,3
12,10000,92,3.37373066,5
12,10000,93,3.25056414,4
12,10000,94,2.89592342,2
12,10000,95,3.25056414,4
12,10000,96,2.89592342,2
12,10000,97,3.37373066,5
12,10000,98,3.25056414,4
12,10000,99,3.25056414,4
12,10000,summary,2.96127109,0.73148674
12,50000,0,3.19398220,18
12,50000,1,3.22289389,19
12,50000,2,3.25056414,20
12,50000,3,2.89592342,10
12,50000,4,2.89592342,10
12,50000,5,2.79020045,8
12,50000,6,3.30261174,22
12,50000,7,3.19398220,18
12,50000,8,3.19398220,18
12,50000,9,3.25056414,20
12,50000,10,3.13189411,16
12,50000,11,3.25056414,20
12,50000,12,3.22289389,19
12,50000,13,3.22289389,19
12,50000,14,3.27710449,21
12,50000,15,2.98527228,12
12,50000,16,3.16369951,17
12,50000,17,3.19398220,18
12,50000,18,3.06296297,14
12,50000,19,3.13189411,16
12,50000,20,3.19398220,18
12,50000,21,3.06296297,14
12,50000,22,3.25056414,20
12,50000,23,3.09838668,15
12,50000,24,2.98527228,12
12,50000,25,3.19398220,18
12,50000,26,3.30261174,22
12,50000,27,3.32717042,23
12,50000,28,3.06296297,14
12,50000,29,3.02536398,13
12,50000,30,3.06296297,14
12,50000,31,3.22289389,19
12,50000,32,3.09838668,15
12,50000,33,3.27710449,21
12,50000,34,3.09838668,15
12,50000,35,3.09838668,15
12,50000,36,3.02536398,13
12,50000,37,3.09838668,15
12,50000,38,3.19398220,18
12,50000,39,3.06296297,14
12,50000,40,3.43805969,28
12,50000,41,3.09838668,15
12,50000,42,3.32717042,23
12,50000,43,3.06296297,14
12,50000,44,2.98527228,12
12,50000,45,3.13189411,16
12,50000,46,3.09838668,15
12,50000,47,3.27710449,21
12,50000,48,2.72878978,7
12,50000,49,2.94229256,11
12,50000,50,3.25056414,20
12,50000,51,3.27710449,21
12,50000,52,3.32717042,23
12,50000,53,2.89592342,10
12,50000,54,3.37373066,25
12,50000,55,3.06296297,14
12,50000,56,3.16369951,17
12,50000,57,3.13189411,16
12,50000,58,3.16369951,17
12,50000,59,3.06296297,14
12,50000,60,2.94229256,11
12,50000,61,3.06296297,14
12,50000,62,3.25056414,20
12,50000,63,2.94229256,11
12,50000,64,3.19398220,18
12,50000,65,3.19398220,18
12,50000,66,3.09838668,15
12,50000,67,2.89592342,10
12,50000,68,3.25056414,20
12,50000,69,2.98527228,12
12,50000,70,2.89592342,10
12,50000,71,2.79020045,8
12,50000,72,3.30261174,22
12,50000,73,3.16369951,17
12,50000,74,3.32717042,23
12,50000,75,3.06296297,14
12,50000,76,3.09838668,15
12,50000,77,3.06296297,14
12,50000,78,3.19398220,18
12,50000,79,3.25056414,20
12,50000,80,2.84551464,9
12,50000,81,2.98527228,12
12,50000,82,3.02536398,13
12,50000,83,3.19398220,18
12,50000,84,2.98527228,12
12,50000,85,3.25056414,20
12,50000,86,3.19398220,18
12,50000,87,3.02536398,13
12,50000,88,3.09838668,15
12,50000,89,2.94229256,11
12,50000,90,2.98527228,12
12,50000,91,2.89592342,10
12,50000,92,3.06296297,14
12,50000,93,3.19398220,18
12,50000,94,3.27710449,21
12,50000,95,2.94229256,11
12,50000,96,3.16369951,17
12,50000,97,3.22289389,19
12,50000,98,3.06296297,14
12,50000,99,3.35085483,24
12,50000,summary,3.12044530,0.14200363
12,100000,0,3.17902113,35
12,100000,1,3.11536562,31
12,100000,2,3.17902113,35
12,100000,3,3.30261174,44
12,100000,4,3.11536562,31
12,100000,5,3.06296297,28
12,100000,6,3.19398220,36
12,100000,7,3.25056414,40
12,100000,8,3.22289389,38
12,100000,9,3.16369951,34
12,100000,10,3.14799763,33
12,100000,11,3.19398220,36
12,100000,12,3.06296297,28
12,100000,13,3.04445366,27
12,100000,14,3.09838668,30
12,100000,15,3.13189411,32
12,100000,16,3.19398220,36
12,100000,17,3.17902113,35
12,100000,18,3.26396919,41
12,100000,19,3.13189411,32
12,100000,20,3.02536398,26
12,100000,21,2.98527228,24
12,100000,22,3.14799763,33
12,100000,23,2.87127203,19
12,100000,24,3.14799763,33
12,100000,25,3.16369951,34
12,100000,26,3.09838668,30
12,100000,27,3.22289389,38
12,100000,28,3.25056414,40
12,100000,29,3.11536562,31
12,100000,30,3.11536562,31
12,100000,31,3.25056414,40
12,100000,32,3.17902113,35
12,100000,33,3.13189411,32
12,100000,34,3.13189411,32
12,100000,35,3.16369951,34
12,100000,36,3.09838668,30
12,100000,37,3.11536562,31
12,100000,38,3.14799763,33
12,100000,39,3.09838668,30
12,100000,40,3.23687684,39
12,100000,41,3.14799763,33
12,100000,42,3.11536562,31
12,100000,43,3.06296297,28
12,100000,44,3.06296297,28
12,100000,45,3.20860085,37
12,100000,46,2.98527228,24
12,100000,47,3.16369951,34
12,100000,48,3.23687684,39
12,100000,49,3.06296297,28
12,100000,50,3.20860085,37
12,100000,51,3.04445366,27
12,100000,52,3.09838668,30
12,100000,53,3.04445366,27
12,100000,54,3.06296297,28
12,100000,55,3.22289389,38
12,100000,56,3.04445366,27
12,100000,57,3.33911762,47
12,100000,58,3.09838668,30
12,100000,59,3.28998171,43
12,100000,60,3.08092936,29
12,100000,61,3.14799763,33
12,100000,62,2.76034872,15
12,100000,63,3.20860085,37
12,100000,64,3.20860085,37
12,100000,65,3.23687684,39
12,100000,66,3.09838668,30
12,100000,67,3.32717042,46
12,100000,68,2.94229256,22
12,100000,69,3.17902113,35
12,100000,70,3.02536398,26
12,100000,71,3.08092936,29
12,100000,72,3.02536398,26
12,100000,73,3.06296297,28
12,100000,74,3.14799763,33
12,100000,75,2.98527228,24
12,100000,76,3.16369951,34
12,100000,77,3.26396919,41
12,100000,78,2.94229256,22
12,100000,79,3.23687684,39
12,100000,80,3.06296297,28
12,100000,81,3.13189411,32
12,100000,82,3.22289389,38
12,100000,83,3.13189411,32
12,100000,84,3.19398220,36
12,100000,85,3.23687684,39
12,100000,86,3.11536562,31
12,100000,87,3.00565232,25
12,100000,88,3.26396919,41
12,100000,89,3.06296297,28
12,100000,90,3.17902113,35
12,100000,91,3.20860085,37
12,100000,92,2.98527228,24
12,100000,93,3.27710449,42
12,100000,94,3.26396919,41
12,100000,95,3.23687684,39
12,100000,96,3.17902113,35
12,100000,97,3.08092936,29
12,100000,98,3.06296297,28
12,100000,99,3.13189411,32
12,100000,summary,3.13591750,0.09709359
12,500000,0,3.15116943,166
12,500000,1,3.12202959,157
12,500000,2,3.12202959,157
12,500000,3,3.19398220,180
12,500000,4,3.12862319,159
12,500000,5,3.18504778,177
12,500000,6,3.10181980,151
12,500000,7,3.12862319,159
12,500000,8,3.15746555,168
12,500000,9,3.09146281,148
12,500000,10,3.18204159,176
12,500000,11,3.20279338,183
12,500000,12,3.11870651,156
12,500000,13,3.14160568,163
12,500000,14,3.06296297,140
12,500000,15,3.18504778,177
12,500000,16,3.10181980,151
12,500000,17,3.09493442,149
12,500000,18,3.13189411,160
12,500000,19,3.13189411,160
12,500000,20,3.10862960,153
12,500000,21,3.10181980,151
12,500000,22,3.17902113,175
12,500000,23,3.14799763,165
12,500000,24,3.15432534,167
12,500000,25,3.13514804,161
12,500000,26,3.18204159,176
12,500000,27,3.12533509,158
12,500000,28,3.23963751,196
12,500000,29,3.07380571,143
12,500000,30,3.12533509,158
12,500000,31,3.20279338,183
12,500000,32,3.15432534,167
12,500000,33,3.13514804,161
12,500000,34,3.09493442,149
12,500000,35,3.10862960,153
12,500000,36,3.10862960,153
12,500000,37,3.17293682,173
12,500000,38,3.14480978,164
12,500000,39,3.17293682,173
12,500000,40,3.16987265,172
12,500000,41,3.08797159,147
12,500000,42,3.09838668,150
12,500000,43,3.15746555,168
12,500000,44,3.13838517,162
12,500000,45,3.09146281,148
12,500000,46,3.20860085,185
12,500000,47,3.16679360,171
12,500000,48,3.14160568,163
12,500000,49,3.16679360,171
12,500000,50,3.13189411,160
12,500000,51,3.16369951,170
12,500000,52,3.07380571,143
12,500000,53,3.17902113,175
12,500000,54,3.14480978,164
12,500000,55,3.10523404,152
12,500000,56,3.15116943,166
12,500000,57,3.13838517,162
12,500000,58,3.12202959,157
12,500000,59,3.17598626,174
12,500000,60,3.16679360,171
12,500000,61,3.19101794,179
12,500000,62,3.08092936,145
12,500000,63,3.12202959,157
12,500000,64,3.08092936,145
12,500000,65,3.13838517,162
12,500000,66,3.08446052,146
12,500000,67,3.15746555,168
12,500000,68,3.24512382,198
12,500000,69,3.22571481,191
12,500000,70,3.15746555,168
12,500000,71,3.19101794,179
12,500000,72,3.09838668,150
12,500000,73,3.15432534,167
12,500000,74,3.16059021,169
12,500000,75,3.10862960,153
12,500000,76,3.13189411,160
12,500000,77,3.14160568,163
12,500000,78,3.13514804,161
12,500000,79,3.18204159,176
12,500000,80,3.09838668,150
12,500000,81,3.14480978,164
12,500000,82,3.13189411,160
12,500000,83,3.19101794,179
12,500000,84,3.10862960,153
12,500000,85,3.08797159,147
12,500000,86,3.14480978,164
12,500000,87,3.18803984,178
12,500000,88,3.15746555,168
12,500000,89,3.20570369,184
12,500000,90,3.19398220,180
12,500000,91,3.12862319,159
12,500000,92,3.14799763,165
12,500000,93,3.11870651,156
12,500000,94,3.09838668,150
12,500000,95,3.09146281,148
12,500000,96,3.18803984,178
12,500000,97,3.11870651,156
12,500000,98,3.19986978,182
12,500000,99,3.11870651,156
12,500000,summary,3.14234731,0.03900081
12,1000000,0,3.15589740,335
12,1000000,1,3.16059021,338
12,1000000,2,3.10862960,306
12,1000000,3,3.19101794,358
12,1000000,4,3.13676869,323
12,1000000,5,3.14958553,331
12,1000000,6,3.15432534,334
12,1000000,7,3.07737784,288
12,1000000,8,3.14160568,326
12,1000000,9,3.09666296,299
12,1000000,10,3.16833499,343
12,1000000,11,3.14160568,326
12,1000000,12,3.11368844,309
12,1000000,13,3.16524844,341
12,1000000,14,3.17293682,346
12,1000000,15,3.15274936,333
12,1000000,16,3.09320105,297
12,1000000,17,3.12533509,316
12,1000000,18,3.12368453,315
12,1000000,19,3.16987265,344
12,1000000,20,3.14958553,331
12,1000000,21,3.17293682,346
12,1000000,22,3.13189411,320
12,1000000,23,3.13026079,319
12,1000000,24,3.13352319,321
12,1000000,25,3.16059021,338
12,1000000,26,3.14320977,327
12,1000000,27,3.10352927,303
12,1000000,28,3.14480978,328
12,1000000,29,3.08269747,291
12,1000000,30,3.13026079,319
12,1000000,31,3.13026079,319
12,1000000,32,3.13999749,325
12,1000000,33,3.15274936,333
12,1000000,34,3.14320977,327
12,1000000,35,3.14640573,329
12,1000000,36,3.10862960,306
12,1000000,37,3.16833499,343
12,1000000,38,3.12037026,313
12,1000000,39,3.14799763,330
12,1000000,40,3.13514804,322
12,1000000,41,3.14320977,327
12,1000000,42,3.11870651,312
12,1000000,43,3.17446337,347
12,1000000,44,3.14160568,326
12,1000000,45,3.15116943,332
12,1000000,46,3.17140658,345
12,1000000,47,3.12202959,314
12,1000000,48,3.05930568,278
12,1000000,49,3.11703830,311
12,1000000,50,3.15746555,336
12,1000000,51,3.13189411,320
12,1000000,52,3.15902981,337
12,1000000,53,3.11703830,311
12,1000000,54,3.13838517,324
12,1000000,55,3.12533509,316
12,1000000,56,3.13838517,324
12,1000000,57,3.12698130,317
12,1000000,58,3.15116943,332
12,1000000,59,3.08621855,293
12,1000000,60,3.12202959,314
12,1000000,61,3.12533509,316
12,1000000,62,3.12037026,313
12,1000000,63,3.11536562,310
12,1000000,64,3.13676869,323
12,1000000,65,3.15902981,337
12,1000000,66,3.16524844,341
12,1000000,67,3.10693414,305
12,1000000,68,3.15746555,336
12,1000000,69,3.16369951,340
12,1000000,70,3.14160568,326
12,1000000,71,3.07380571,286
12,1000000,72,3.13838517,324
12,1000000,73,3.13189411,320
12,1000000,74,3.08971966,295
12,1000000,75,3.13838517,324
12,1000000,76,3.17750551,349
12,1000000,77,3.15746555,336
12,1000000,78,3.11703830,311
12,1000000,79,3.20133325,365
12,1000000,80,3.10523404,304
12,1000000,81,3.13026079,319
12,1000000,82,3.15902981,337
12,1000000,83,3.14160568,326
12,1000000,84,3.11200672,308
12,1000000,85,3.14320977,327
12,1000000,86,3.15274936,333
12,1000000,87,3.09838668,300
12,1000000,88,3.15589740,335
12,1000000,89,3.13838517,324
12,1000000,90,3.14640573,329
12,1000000,91,3.14480978,328
12,1000000,92,3.15274936,333
12,1000000,93,3.11536562,310
12,1000000,94,3.13026079,319
12,1000000,95,3.10010562,301
12,1000000,96,3.14958553,331
12,1000000,97,3.18053315,351
12,1000000,98,3.15116943,332
12,1000000,99,3.15902981,337
12,1000000,summary,3.13712522,0.02593043
12,5000000,0,3.13709232,1616
12,5000000,1,3.15180188,1662
12,5000000,2,3.12960627,1593
12,5000000,3,3.14831553,1651
12,5000000,4,3.15965443,1687
12,5000000,5,3.15369542,1668
12,5000000,6,3.12566468,1581
12,5000000,7,3.13999749,1625
12,5000000,8,3.15369542,1668
12,5000000,9,3.13482341,1609
12,5000000,10,3.14288928,1634
12,5000000,11,3.12103452,1567
12,5000000,12,3.15306487,1666
12,5000000,13,3.15715223,1679
12,5000000,14,3.15338023,1667
12,5000000,15,3.15338023,1667
12,5000000,16,3.12368453,1575
12,5000000,17,3.14256863,1633
12,5000000,18,3.15274936,1665
12,5000000,19,3.15809172,1682
12,5000000,20,3.14128437,1629
12,5000000,21,3.15464007,1671
12,5000000,22,3.13709232,1616
12,5000000,23,3.14990263,1656
12,5000000,24,3.12368453,1575
12,5000000,25,3.14736135,1648
12,5000000,26,3.15085297,1659
12,5000000,27,3.12269209,1572
12,5000000,28,3.15683875,1678
12,5000000,29,3.14288928,1634
12,5000000,30,3.11970529,1563
12,5000000,31,3.14926827,1654
12,5000000,32,3.13773908,1618
12,5000000,33,3.14926827,1654
12,5000000,34,3.13870796,1621
12,5000000,35,3.13026079,1595
12,5000000,36,3.13449860,1608
12,5000000,37,3.14640573,1645
12,5000000,38,3.16617599,1708
12,5000000,39,3.15589740,1675
12,5000000,40,3.13026079,1595
12,5000000,41,3.14160568,1630
12,5000000,42,3.14224781,1632
12,5000000,43,3.12302308,1573
12,5000000,44,3.13417363,1607
12,5000000,45,3.14831553,1651
12,5000000,46,3.16152461,1693
12,5000000,47,3.14096290,1628
12,5000000,48,3.16895050,1717
12,5000000,49,3.13222027,1601
12,5000000,50,3.14576783,1643
12,5000000,51,3.14895085,1653
12,5000000,52,3.15652512,1677
12,5000000,53,3.14031946,1626
12,5000000,54,3.16027844,1689
12,5000000,55,3.14064126,1627
12,5000000,56,3.13579680,1612
12,5000000,57,3.14128437,1629
12,5000000,58,3.13189411,1600
12,5000000,59,3.14385026,1637
12,5000000,60,3.12467539,1578
12,5000000,61,3.15683875,1678
12,5000000,62,3.13935306,1623
12,5000000,63,3.14064126,1627
12,5000000,64,3.14160568,1630
12,5000000,65,3.13967536,1624
12,5000000,66,3.14895085,1653
12,5000000,67,3.15495463,1672
12,5000000,68,3.14736135,1648
12,5000000,69,3.13709232,1616
12,5000000,70,3.13903059,1622
12,5000000,71,3.16214677,1695
12,5000000,72,3.14417027,1638
12,5000000,73,3.14353010,1636
12,5000000,74,3.14926827,1654
12,5000000,75,3.16648487,1709
12,5000000,76,3.15683875,1678
12,5000000,77,3.12665241,1584
12,5000000,78,3.15338023,1667
12,5000000,79,3.12169808,1569
12,5000000,80,3.16555778,1706
12,5000000,81,3.15211786,1663
12,5000000,82,3.14256863,1633
12,5000000,83,3.14544864,1642
12,5000000,84,3.13741578,1617
12,5000000,85,3.17171292,1726
12,5000000,86,3.12533509,1580
12,5000000,87,3.14031946,1626
12,5000000,88,3.14958553,1655
12,5000000,89,3.13417363,1607
12,5000000,90,3.14385026,1637
12,5000000,91,3.15401046,1669
12,5000000,92,3.12500532,1579
12,5000000,93,3.14160568,1630
12,5000000,94,3.15053635,1658
12,5000000,95,3.14320977,1635
12,5000000,96,3.13449860,1608
12,5000000,97,3.15211786,1663
12,5000000,98,3.15432534,1670
12,5000000,99,3.11837322,1559
12,5000000,summary,3.14392219,0.01196140
12,10000000,0,3.14480978,3280
12,10000000,1,3.14656510,3291
12,10000000,2,3.13612093,3226
12,10000000,3,3.13336047,3209
12,10000000,4,3.15699551,3357
12,10000000,5,3.14640573,3290
12,10000000,6,3.14815660,3301
12,10000000,7,3.14112366,3257
12,10000000,8,3.14433020,3277
12,10000000,9,3.15996651,3376
12,10000000,10,3.14656510,3291
12,10000000,11,3.13838517,3240
12,10000000,12,3.12269209,3144
12,10000000,13,3.15116943,3320
12,10000000,14,3.14208734,3263
12,10000000,15,3.14512929,3282
12,10000000,16,3.17278396,3459
12,10000000,17,3.13368586,3211
12,10000000,18,3.14799763,3300
12,10000000,19,3.13741578,3234
12,10000000,20,3.13058780,3192
12,10000000,21,3.15101122,3319
12,10000000,22,3.14608686,3288
12,10000000,23,3.13384850,3212
12,10000000,24,3.13238328,3203
12,10000000,25,3.12714569,3171
12,10000000,26,3.15116943,3320
12,10000000,27,3.14847442,3303
12,10000000,28,3.14208734,3263
12,10000000,29,3.13838517,3240
12,10000000,30,3.13806220,3238
12,10000000,31,3.13401109,3213
12,10000000,32,3.13417363,3214
12,10000000,33,3.13838517,3240
12,10000000,34,3.15416792,3339
12,10000000,35,3.13822371,3239
12,10000000,36,3.13140456,3197
12,10000000,37,3.13790066,3237
12,10000000,38,3.13870796,3242
12,10000000,39,3.13482341,3218
12,10000000,40,3.15132760,3321
12,10000000,41,3.14401029,3275
12,10000000,42,3.14704297,3294
12,10000000,43,3.13725407,3233
12,10000000,44,3.15558330,3348
12,10000000,45,3.14048038,3253
12,10000000,46,3.13303491,3207
12,10000000,47,3.13107798,3195
12,10000000,48,3.15322257,3333
12,10000000,49,3.13660681,3229
12,10000000,50,3.13189411,3200
12,10000000,51,3.13644490,3228
12,10000000,52,3.12944253,3185
12,10000000,53,3.14096290,3256
12,10000000,54,3.14031946,3252
12,10000000,55,3.13951423,3247
12,10000000,56,3.16043434,3379
12,10000000,57,3.12318851,3147
12,10000000,58,3.13026079,3190
12,10000000,59,3.13886930,3243
12,10000000,60,3.12681688,3169
12,10000000,61,3.13983644,3249
12,10000000,62,3.14208734,3263
12,10000000,63,3.14560826,3285
12,10000000,64,3.14272898,3267
12,10000000,65,3.14496956,3281
12,10000000,66,3.12467539,3156
12,10000000,67,3.12582941,3163
12,10000000,68,3.12731003,3172
12,10000000,69,3.14544864,3284
12,10000000,70,3.14608686,3288
12,10000000,71,3.14464996,3279
12,10000000,72,3.12960627,3186
12,10000000,73,3.14449010,3278
12,10000000,74,3.13531029,3221
12,10000000,75,3.12960627,3186
12,10000000,76,3.13189411,3200
12,10000000,77,3.14942692,3309
12,10000000,78,3.14401029,3275
12,10000000,79,3.14640573,3290
12,10000000,80,3.15793523,3363
12,10000000,81,3.13983644,3249
12,10000000,82,3.14304955,3269
12,10000000,83,3.14752048,3297
12,10000000,84,3.14863327,3304
12,10000000,85,3.13757745,3235
12,10000000,86,3.14640573,3290
12,10000000,87,3.16431954,3404
12,10000000,88,3.13806220,3238
12,10000000,89,3.13287207,3206
12,10000000,90,3.13563467,3223
12,10000000,91,3.14272898,3267
12,10000000,92,3.13644490,3228
12,10000000,93,3.14799763,3300
12,10000000,94,3.15699551,3357
12,10000000,95,3.12829516,3178
12,10000000,96,3.12927875,3184
12,10000000,97,3.15053635,3316
12,10000000,98,3.15148573,3322
12,10000000,99,3.14736135,3296
12,10000000,summary,3.14127527,0.00938155
12,50000000,0,3.14086643,16277
12,50000000,1,3.14125223,16289
12,50000000,2,3.14359415,16362
12,50000000,3,3.14308160,16346
12,50000000,4,3.14031946,16260
12,50000000,5,3.13388102,16061
12,50000000,6,3.14041602,16263
12,50000000,7,3.14825197,16508
12,50000000,8,3.13563467,16115
12,50000000,9,3.14170205,16303
12,50000000,10,3.14317773,16349
12,50000000,11,3.14060909,16269
12,50000000,12,3.14105936,16283
12,50000000,13,3.13919185,16225
12,50000000,14,3.14532092,16416
12,50000000,15,3.13228548,16012
12,50000000,16,3.14324181,16351
12,50000000,17,3.14134865,16292
12,50000000,18,3.14012630,16254
12,50000000,19,3.13993308,16248
12,50000000,20,3.14777501,16493
